datetime,city,o3,no2,pm25
2024-11-30 23:00:00,Manchester Piccadilly,40.6125,16.84127,7.807
2024-12-01 00:00:00,Manchester Piccadilly,40.6125,15.62844,7.807
2024-12-01 01:00:00,Manchester Piccadilly,41.64361,19.53693,7.406
2024-12-01 02:00:00,Manchester Piccadilly,40.51271,11.74867,8.137
2024-12-01 03:00:00,Manchester Piccadilly,42.85766,10.73696,6.368
2024-12-01 04:00:00,Manchester Piccadilly,44.6039,9.31881,7.052
2024-12-01 05:00:00,Manchester Piccadilly,41.01164,9.41853,7.335
2024-12-01 06:00:00,Manchester Piccadilly,41.85981,8.3539,3.467
2024-12-01 07:00:00,Manchester Piccadilly,41.71013,7.19247,1.816
2024-12-01 08:00:00,Manchester Piccadilly,37.81852,8.8147,1.509
2024-12-01 09:00:00,Manchester Piccadilly,25.14582,20.62238,1.816
2024-12-01 10:00:00,Manchester Piccadilly,21.35399,31.73089,2.288
2024-12-01 11:00:00,Manchester Piccadilly,30.13507,39.91094,4.835
2024-12-01 12:00:00,Manchester Piccadilly,31.9312,44.75844,4.953
2024-12-01 13:00:00,Manchester Piccadilly,24.24776,42.84898,7.406
2024-12-01 14:00:00,Manchester Piccadilly,30.13507,33.72466,6.958
2024-12-01 15:00:00,Manchester Piccadilly,31.33249,35.47946,9.976
2024-12-01 16:00:00,Manchester Piccadilly,32.28045,37.39154,12.429
2024-12-01 17:00:00,Manchester Piccadilly,23.05034,50.77814,10.283
2024-12-01 18:00:00,Manchester Piccadilly,23.99829,42.77339,15.165
2024-12-01 19:00:00,Manchester Piccadilly,19.35829,46.21874,10.189
2024-12-01 20:00:00,Manchester Piccadilly,21.90281,39.06552,9.693
2024-12-01 21:00:00,Manchester Piccadilly,28.18926,31.81694,8.349
2024-12-01 22:00:00,Manchester Piccadilly,28.93765,25.53239,8.609
2024-12-01 23:00:00,Manchester Piccadilly,33.82712,18.98852,4.387
2024-12-02 00:00:00,Manchester Piccadilly,40.21336,13.92938,2.406
2024-12-02 01:00:00,Manchester Piccadilly,40.37966,14.53081,3.491
2024-12-02 02:00:00,Manchester Piccadilly,47.032,11.89378,2.877
2024-12-02 03:00:00,Manchester Piccadilly,41.16131,10.79736,3.892
2024-12-02 04:00:00,Manchester Piccadilly,41.61035,8.01186,1.863
2024-12-02 05:00:00,Manchester Piccadilly,41.76002,9.58349,1.981
2024-12-02 06:00:00,Manchester Piccadilly,38.96604,13.74653,1.84
2024-12-02 07:00:00,Manchester Piccadilly,38.01809,19.32181,2.193
2024-12-02 08:00:00,Manchester Piccadilly,42.5583,21.81674,2.382
2024-12-02 09:00:00,Manchester Piccadilly,43.95529,22.41869,4.882
2024-12-02 10:00:00,Manchester Piccadilly,40.66239,25.45407,6.061
2024-12-02 11:00:00,Manchester Piccadilly,28.13937,36.57421,5.283
2024-12-02 12:00:00,Manchester Piccadilly,27.34109,37.29942,6.226
2024-12-02 13:00:00,Manchester Piccadilly,38.86626,29.01916,7.807
2024-12-02 14:00:00,Manchester Piccadilly,32.03099,34.39977,7.759
2024-12-02 15:00:00,Manchester Piccadilly,19.15872,46.08887,7.288
2024-12-02 16:00:00,Manchester Piccadilly,14.46883,50.07235,7.052
2024-12-02 17:00:00,Manchester Piccadilly,10.82667,52.6669,10.024
2024-12-02 18:00:00,Manchester Piccadilly,16.76388,44.97831,6.203
2024-12-02 19:00:00,Manchester Piccadilly,22.30195,41.34974,6.792
2024-12-02 20:00:00,Manchester Piccadilly,25.79442,35.14943,6.392
2024-12-02 21:00:00,Manchester Piccadilly,18.80947,33.32164,6.557
2024-12-02 22:00:00,Manchester Piccadilly,24.34754,28.39127,7.123
2024-12-02 23:00:00,Manchester Piccadilly,17.46238,34.19143,9.104
2024-12-03 00:00:00,Manchester Piccadilly,18.90926,31.0917,6.486
2024-12-03 01:00:00,Manchester Piccadilly,13.90338,37.45656,8.302
2024-12-03 02:00:00,Manchester Piccadilly,18.89263,28.76999,5.873
2024-12-03 03:00:00,Manchester Piccadilly,29.23701,21.87772,5.448
2024-12-03 04:00:00,Manchester Piccadilly,21.55356,31.87726,2.453
2024-12-03 05:00:00,Manchester Piccadilly,28.23916,21.77402,2.524
2024-12-03 06:00:00,Manchester Piccadilly,20.05679,29.24903,3.042
2024-12-03 07:00:00,Manchester Piccadilly,4.98925,46.9027,3.726
2024-12-03 08:00:00,Manchester Piccadilly,0.94796,69.82788,4.104
2024-12-03 09:00:00,Manchester Piccadilly,1.39699,75.89971,7.217
2024-12-03 10:00:00,Manchester Piccadilly,2.19527,77.84425,11.014
2024-12-03 11:00:00,Manchester Piccadilly,3.9914,77.33027,13.443
2024-12-03 12:00:00,Manchester Piccadilly,10.17807,64.19918,12.146
2024-12-03 13:00:00,Manchester Piccadilly,15.36689,55.22915,11.887
2024-12-03 14:00:00,Manchester Piccadilly,23.15012,41.819,9.08
2024-12-03 15:00:00,Manchester Piccadilly,20.00689,44.09879,10.094
2024-12-03 16:00:00,Manchester Piccadilly,11.67485,53.94231,11.462
2024-12-03 17:00:00,Manchester Piccadilly,7.13463,57.21123,14.576
2024-12-03 18:00:00,Manchester Piccadilly,3.64215,57.74987,16.132
2024-12-03 19:00:00,Manchester Piccadilly,2.59441,59.19266,18.75
2024-12-03 20:00:00,Manchester Piccadilly,4.64,52.83654,17.382
2024-12-03 21:00:00,Manchester Piccadilly,6.6357,45.29031,14.505
2024-12-03 22:00:00,Manchester Piccadilly,10.02839,40.59407,10.873
2024-12-03 23:00:00,Manchester Piccadilly,15.91571,29.68229,9.693
2024-12-04 00:00:00,Manchester Piccadilly,17.11313,32.43798,8.373
2024-12-04 01:00:00,Manchester Piccadilly,25.74453,22.11172,5.189
2024-12-04 02:00:00,Manchester Piccadilly,29.60288,15.11788,4.929
2024-12-04 03:00:00,Manchester Piccadilly,26.54281,15.05561,5.684
2024-12-04 04:00:00,Manchester Piccadilly,22.40173,15.87407,4.882
2024-12-04 05:00:00,Manchester Piccadilly,10.82667,30.0208,5.425
2024-12-04 06:00:00,Manchester Piccadilly,6.83527,36.35977,5.519
2024-12-04 07:00:00,Manchester Piccadilly,2.6942,46.9127,5.802
2024-12-04 08:00:00,Manchester Piccadilly,1.69635,53.48569,7.052
2024-12-04 09:00:00,Manchester Piccadilly,2.19527,58.73764,8.538
2024-12-04 10:00:00,Manchester Piccadilly,2.44473,63.05144,11.014
2024-12-04 11:00:00,Manchester Piccadilly,6.43613,54.49303,13.137
2024-12-04 12:00:00,Manchester Piccadilly,7.63355,51.62376,14.198
2024-12-04 13:00:00,Manchester Piccadilly,14.76818,44.21303,14.599
2024-12-04 14:00:00,Manchester Piccadilly,17.81162,45.85398,10.826
2024-12-04 15:00:00,Manchester Piccadilly,19.90711,48.94338,13.561
2024-12-04 16:00:00,Manchester Piccadilly,20.15657,45.4204,8.443
2024-12-04 17:00:00,Manchester Piccadilly,14.6185,52.25134,11.014
2024-12-04 18:00:00,Manchester Piccadilly,16.81377,46.99994,15.236
2024-12-04 19:00:00,Manchester Piccadilly,20.05679,43.44449,14.528
2024-12-04 20:00:00,Manchester Piccadilly,25.54496,38.23324,10.896
2024-12-04 21:00:00,Manchester Piccadilly,36.17206,27.02783,8.16
2024-12-04 22:00:00,Manchester Piccadilly,41.61035,22.54217,7.241
2024-12-04 23:00:00,Manchester Piccadilly,43.15701,19.33063,3.962
2024-12-05 00:00:00,Manchester Piccadilly,44.10497,18.10705,3.797
2024-12-05 01:00:00,Manchester Piccadilly,47.76375,12.83678,6.038
2024-12-05 02:00:00,Manchester Piccadilly,52.02125,9.23575,4.363
2024-12-05 03:00:00,Manchester Piccadilly,52.68648,9.42323,4.08
2024-12-05 04:00:00,Manchester Piccadilly,48.94454,9.98513,2.406
2024-12-05 05:00:00,Manchester Piccadilly,49.39358,7.18178,2.877
2024-12-05 06:00:00,Manchester Piccadilly,45.30239,10.6938,1.675
2024-12-05 07:00:00,Manchester Piccadilly,45.9011,19.5029,5.519
2024-12-05 08:00:00,Manchester Piccadilly,34.62539,39.64886,7.995
2024-12-05 09:00:00,Manchester Piccadilly,20.45593,55.47798,11.627
2024-12-05 10:00:00,Manchester Piccadilly,7.28431,72.08058,9.127
2024-12-05 11:00:00,Manchester Piccadilly,9.3299,72.84978,9.835
2024-12-05 12:00:00,Manchester Piccadilly,12.02409,71.05534,10.472
2024-12-05 13:00:00,Manchester Piccadilly,10.12818,73.31259,11.651
2024-12-05 14:00:00,Manchester Piccadilly,13.27141,61.10449,15.802
2024-12-05 15:00:00,Manchester Piccadilly,13.92001,58.81055,9.033
2024-12-05 16:00:00,Manchester Piccadilly,22.50152,45.62729,9.788
2024-12-05 17:00:00,Manchester Piccadilly,44.20476,28.8956,4.033
2024-12-05 18:00:00,Manchester Piccadilly,49.99229,27.343,4.34
2024-12-05 19:00:00,Manchester Piccadilly,56.07917,21.54053,9.151
2024-12-05 20:00:00,Manchester Piccadilly,64.16176,15.0243,7.594
2024-12-05 21:00:00,Manchester Piccadilly,66.60649,11.9716,7.995
2024-12-05 22:00:00,Manchester Piccadilly,63.8624,11.771,9.599
2024-12-05 23:00:00,Manchester Piccadilly,63.2138,9.47492,6.486
2024-12-06 00:00:00,Manchester Piccadilly,60.02068,11.41506,7.972
2024-12-06 01:00:00,Manchester Piccadilly,66.78943,7.41529,11.462
2024-12-06 02:00:00,Manchester Piccadilly,68.38599,7.14733,12.193
2024-12-06 03:00:00,Manchester Piccadilly,71.24649,6.63404,11.793
2024-12-06 04:00:00,Manchester Piccadilly,66.75617,5.30665,11.368
2024-12-06 05:00:00,Manchester Piccadilly,65.50885,5.05132,7.288
2024-12-06 06:00:00,Manchester Piccadilly,58.87315,8.05784,5.66
2024-12-06 07:00:00,Manchester Piccadilly,43.70583,21.99001,7.005
2024-12-06 08:00:00,Manchester Piccadilly,35.47357,32.40209,7.925
2024-12-06 09:00:00,Manchester Piccadilly,24.79657,49.92155,10.684
2024-12-06 10:00:00,Manchester Piccadilly,16.56431,57.03443,13.043
2024-12-06 11:00:00,Manchester Piccadilly,13.52087,60.25282,10.566
2024-12-06 12:00:00,Manchester Piccadilly,14.36904,55.61392,11.014
2024-12-06 13:00:00,Manchester Piccadilly,18.31055,49.37212,11.651
2024-12-06 14:00:00,Manchester Piccadilly,15.41678,57.81055,14.552
2024-12-06 15:00:00,Manchester Piccadilly,14.6185,56.42277,12.217
2024-12-06 16:00:00,Manchester Piccadilly,18.56001,50.00737,16.415
2024-12-06 17:00:00,Manchester Piccadilly,21.55356,41.67846,12.594
2024-12-06 18:00:00,Manchester Piccadilly,27.54066,36.14935,11.274
2024-12-06 19:00:00,Manchester Piccadilly,31.48217,33.18304,9.245
2024-12-06 20:00:00,Manchester Piccadilly,34.77507,29.04118,9.976
2024-12-06 21:00:00,Manchester Piccadilly,42.85766,22.51012,8.16
2024-12-06 22:00:00,Manchester Piccadilly,47.2482,17.81082,5.59
2024-12-06 23:00:00,Manchester Piccadilly,49.19401,14.94774,3.019
2024-12-07 00:00:00,Manchester Piccadilly,49.74282,15.05019,1.486
2024-12-07 01:00:00,Manchester Piccadilly,54.7487,10.89731,2.901
2024-12-07 02:00:00,Manchester Piccadilly,59.60491,9.67274,3.797
2024-12-07 03:00:00,Manchester Piccadilly,56.92734,9.91058,2.288
2024-12-07 04:00:00,Manchester Piccadilly,53.63444,8.94009,1.675
2024-12-07 05:00:00,Manchester Piccadilly,46.00089,9.03909,0.802
2024-12-07 06:00:00,Manchester Piccadilly,37.56905,14.75764,0.755
2024-12-07 07:00:00,Manchester Piccadilly,30.33464,20.83576,1.392
2024-12-07 08:00:00,Manchester Piccadilly,33.9269,17.76681,1.816
2024-12-07 09:00:00,Manchester Piccadilly,40.51271,11.30322,2.406
2024-12-07 10:00:00,Manchester Piccadilly,38.66669,15.29981,1.958
2024-12-07 11:00:00,Manchester Piccadilly,40.66239,17.34466,2.193
2024-12-07 12:00:00,Manchester Piccadilly,48.99444,14.98102,2.925
2024-12-07 13:00:00,Manchester Piccadilly,51.58885,17.9507,6.085
2024-12-07 14:00:00,Manchester Piccadilly,54.68218,16.15284,5.472
2024-12-07 15:00:00,Manchester Piccadilly,59.52175,14.10517,3.42
2024-12-07 16:00:00,Manchester Piccadilly,62.26584,14.3619,3.137
2024-12-07 17:00:00,Manchester Piccadilly,60.61939,16.86327,3.868
2024-12-07 18:00:00,Manchester Piccadilly,55.58025,21.10582,4.057
2024-12-07 19:00:00,Manchester Piccadilly,54.83186,19.47364,3.585
2024-12-07 20:00:00,Manchester Piccadilly,58.17466,15.64067,3.939
2024-12-07 21:00:00,Manchester Piccadilly,56.27874,16.81505,4.693
2024-12-07 22:00:00,Manchester Piccadilly,58.72347,13.54068,3.42
2024-12-07 23:00:00,Manchester Piccadilly,57.82541,12.72792,1.462
2024-12-08 00:00:00,Manchester Piccadilly,52.68648,12.87975,4.033
2024-12-08 01:00:00,Manchester Piccadilly,48.56203,18.57785,4.788
2024-12-08 02:00:00,Manchester Piccadilly,56.01265,10.5113,3.821
2024-12-08 03:00:00,Manchester Piccadilly,60.27014,7.82985,2.736
2024-12-08 04:00:00,Manchester Piccadilly,59.27229,8.13879,4.599
2024-12-08 05:00:00,Manchester Piccadilly,61.61724,5.01486,2.099
2024-12-08 06:00:00,Manchester Piccadilly,60.5695,5.47513,2.972
2024-12-08 07:00:00,Manchester Piccadilly,61.66713,5.01486,2.807
2024-12-08 08:00:00,Manchester Piccadilly,57.67573,6.95717,2.547
2024-12-08 09:00:00,Manchester Piccadilly,50.14196,12.74299,2.972
2024-12-08 10:00:00,Manchester Piccadilly,43.95529,18.32887,2.311
2024-12-08 11:00:00,Manchester Piccadilly,42.15916,21.76048,3.939
2024-12-08 12:00:00,Manchester Piccadilly,42.35873,22.01479,5.849
2024-12-08 13:00:00,Manchester Piccadilly,45.15271,20.98777,5.943
2024-12-08 14:00:00,Manchester Piccadilly,49.99229,16.1761,7.759
2024-12-08 15:00:00,Manchester Piccadilly,48.34583,18.78062,9.127
2024-12-08 16:00:00,Manchester Piccadilly,45.2525,19.18427,6.226
2024-12-08 17:00:00,Manchester Piccadilly,37.21981,21.28693,6.085
2024-12-08 18:00:00,Manchester Piccadilly,32.92905,15.09721,8.113
2024-12-08 19:00:00,Manchester Piccadilly,29.83572,17.91696,9.859
2024-12-08 20:00:00,Manchester Piccadilly,30.08518,15.19918,7.665
2024-12-08 21:00:00,Manchester Piccadilly,32.28045,11.4604,7.759
2024-12-08 22:00:00,Manchester Piccadilly,37.02024,10.74406,7.618
2024-12-08 23:00:00,Manchester Piccadilly,47.8968,12.54957,6.863
2024-12-09 00:00:00,Manchester Piccadilly,56.27874,8.79725,5.377
2024-12-09 01:00:00,Manchester Piccadilly,55.21437,8.60557,6.533
2024-12-09 02:00:00,Manchester Piccadilly,59.93752,6.07863,5.259
2024-12-09 03:00:00,Manchester Piccadilly,56.12906,5.12131,4.717
2024-12-09 04:00:00,Manchester Piccadilly,52.68648,4.19992,5.425
2024-12-09 05:00:00,Manchester Piccadilly,48.69508,4.55897,3.113
2024-12-09 06:00:00,Manchester Piccadilly,40.36303,9.32147,3.538
2024-12-09 07:00:00,Manchester Piccadilly,38.16776,15.62772,3.75
2024-12-09 08:00:00,Manchester Piccadilly,38.41723,19.47005,4.151
2024-12-09 09:00:00,Manchester Piccadilly,27.39098,35.21459,6.486
2024-12-09 10:00:00,Manchester Piccadilly,25.84432,38.61459,5.991
2024-12-09 11:00:00,Manchester Piccadilly,29.9355,30.29877,8.868
2024-12-09 12:00:00,Manchester Piccadilly,29.68604,34.12003,14.057
2024-12-09 13:00:00,Manchester Piccadilly,40.71228,25.68885,10.142
2024-12-09 14:00:00,Manchester Piccadilly,39.914,29.07147,11.557
2024-12-09 15:00:00,Manchester Piccadilly,35.87271,32.19177,12.288
2024-12-09 16:00:00,Manchester Piccadilly,32.48002,35.05466,11.038
2024-12-09 17:00:00,Manchester Piccadilly,32.67959,32.99952,9.458
2024-12-09 18:00:00,Manchester Piccadilly,31.73163,32.5954,11.816
2024-12-09 19:00:00,Manchester Piccadilly,36.42153,27.52258,9.882
2024-12-09 20:00:00,Manchester Piccadilly,37.46927,29.21572,12.311
2024-12-09 21:00:00,Manchester Piccadilly,42.90755,25.01409,9.929
2024-12-09 22:00:00,Manchester Piccadilly,47.64734,18.50212,7.476
2024-12-09 23:00:00,Manchester Piccadilly,48.5454,17.57925,7.335
2024-12-10 00:00:00,Manchester Piccadilly,51.33938,15.2187,8.844
2024-12-10 01:00:00,Manchester Piccadilly,58.14139,8.68485,6.274
2024-12-10 02:00:00,Manchester Piccadilly,63.06412,6.90642,4.434
2024-12-10 03:00:00,Manchester Piccadilly,61.91659,6.61736,5.802
2024-12-10 04:00:00,Manchester Piccadilly,63.11401,5.23228,4.34
2024-12-10 05:00:00,Manchester Piccadilly,64.91014,4.97428,4.292
2024-12-10 06:00:00,Manchester Piccadilly,60.41982,11.69417,4.481
2024-12-10 07:00:00,Manchester Piccadilly,53.2353,20.78679,4.575
2024-12-10 08:00:00,Manchester Piccadilly,41.46067,38.86975,5.047
2024-12-10 09:00:00,Manchester Piccadilly,42.45852,36.07327,6.887
2024-12-10 10:00:00,Manchester Piccadilly,43.9054,34.85561,6.462
2024-12-10 11:00:00,Manchester Piccadilly,45.00304,36.31038,8.208
2024-12-10 12:00:00,Manchester Piccadilly,44.05508,37.73859,8.75
2024-12-10 13:00:00,Manchester Piccadilly,43.70583,38.67043,8.986
2024-12-10 14:00:00,Manchester Piccadilly,40.86196,41.33616,12.382
2024-12-10 15:00:00,Manchester Piccadilly,38.16776,42.8221,8.137
2024-12-10 16:00:00,Manchester Piccadilly,37.41938,44.24841,9.033
2024-12-10 17:00:00,Manchester Piccadilly,33.47787,46.76967,8.113
2024-12-10 18:00:00,Manchester Piccadilly,29.78582,52.18037,11.297
2024-12-10 19:00:00,Manchester Piccadilly,37.41938,38.52964,11.462
2024-12-10 20:00:00,Manchester Piccadilly,40.71228,33.71034,13.137
2024-12-10 21:00:00,Manchester Piccadilly,39.76432,34.23757,12.241
2024-12-10 22:00:00,Manchester Piccadilly,52.28734,21.80586,9.104
2024-12-10 23:00:00,Manchester Piccadilly,56.32863,17.85398,7.948
2024-12-11 00:00:00,Manchester Piccadilly,62.41552,12.05732,6.226
2024-12-11 01:00:00,Manchester Piccadilly,61.8667,11.4381,5.142
2024-12-11 02:00:00,Manchester Piccadilly,67.05552,6.98651,6.769
2024-12-11 03:00:00,Manchester Piccadilly,65.75832,6.781,8.208
2024-12-11 04:00:00,Manchester Piccadilly,67.55445,5.18831,4.222
2024-12-11 05:00:00,Manchester Piccadilly,65.50885,6.26667,3.609
2024-12-11 06:00:00,Manchester Piccadilly,62.31573,11.30283,3.892
2024-12-11 07:00:00,Manchester Piccadilly,54.03358,21.42813,4.316
2024-12-11 08:00:00,Manchester Piccadilly,46.89895,33.25719,4.646
2024-12-11 09:00:00,Manchester Piccadilly,35.07443,46.36974,5.873
2024-12-11 10:00:00,Manchester Piccadilly,34.82497,48.95772,11.392
2024-12-11 11:00:00,Manchester Piccadilly,38.21766,47.10086,10.755
2024-12-11 12:00:00,Manchester Piccadilly,40.26325,45.70957,13.821
2024-12-11 13:00:00,Manchester Piccadilly,38.71658,49.88976,15.142
2024-12-11 14:00:00,Manchester Piccadilly,41.31099,47.61566,12.217
2024-12-11 15:00:00,Manchester Piccadilly,34.42583,54.87248,14.693
2024-12-11 16:00:00,Manchester Piccadilly,34.92475,50.77909,11.698
2024-12-11 17:00:00,Manchester Piccadilly,32.33034,55.16371,17.76
2024-12-11 18:00:00,Manchester Piccadilly,28.78797,54.09843,14.717
2024-12-11 19:00:00,Manchester Piccadilly,27.2912,55.59847,17.83
2024-12-11 20:00:00,Manchester Piccadilly,33.97679,42.04626,18.208
2024-12-11 21:00:00,Manchester Piccadilly,37.9183,34.73786,16.557
2024-12-11 22:00:00,Manchester Piccadilly,37.66884,30.31427,11.321
2024-12-11 23:00:00,Manchester Piccadilly,34.62539,28.8651,11.344
2024-12-12 00:00:00,Manchester Piccadilly,34.97464,27.37696,12.547
2024-12-12 01:00:00,Manchester Piccadilly,32.72948,25.98887,13.396
2024-12-12 02:00:00,Manchester Piccadilly,38.38396,20.84679,11.344
2024-12-12 03:00:00,Manchester Piccadilly,41.95959,15.89262,8.042
2024-12-12 04:00:00,Manchester Piccadilly,35.9226,18.56687,9.929
2024-12-12 05:00:00,Manchester Piccadilly,31.03314,23.04018,8.844
2024-12-12 06:00:00,Manchester Piccadilly,29.9355,24.01843,5.778
2024-12-12 07:00:00,Manchester Piccadilly,18.11098,37.04549,6.415
2024-12-12 08:00:00,Manchester Piccadilly,6.43613,51.65574,6.698
2024-12-12 09:00:00,Manchester Piccadilly,3.29291,59.42333,6.344
2024-12-12 10:00:00,Manchester Piccadilly,5.83742,56.49087,6.58
2024-12-12 11:00:00,Manchester Piccadilly,7.68345,56.34528,10.024
2024-12-12 12:00:00,Manchester Piccadilly,16.56431,47.27005,10.896
2024-12-12 13:00:00,Manchester Piccadilly,18.16087,51.06272,12.594
2024-12-12 14:00:00,Manchester Piccadilly,27.59055,44.30958,8.373
2024-12-12 15:00:00,Manchester Piccadilly,17.41248,53.67731,10.354
2024-12-12 16:00:00,Manchester Piccadilly,13.42108,55.94912,10.778
2024-12-12 17:00:00,Manchester Piccadilly,12.22366,59.21945,12.264
2024-12-12 18:00:00,Manchester Piccadilly,11.3256,54.27653,14.859
2024-12-12 19:00:00,Manchester Piccadilly,9.82882,54.16914,10.802
2024-12-12 20:00:00,Manchester Piccadilly,12.92216,53.07008,11.604
2024-12-12 21:00:00,Manchester Piccadilly,11.72474,52.03268,10.92
2024-12-12 22:00:00,Manchester Piccadilly,10.37764,47.55345,11.179
2024-12-12 23:00:00,Manchester Piccadilly,9.37979,46.76155,8.137
2024-12-13 00:00:00,Manchester Piccadilly,12.87227,39.89834,6.745
2024-12-13 01:00:00,Manchester Piccadilly,21.9527,29.26385,5.778
2024-12-13 02:00:00,Manchester Piccadilly,25.87758,24.4513,6.038
2024-12-13 03:00:00,Manchester Piccadilly,25.84432,21.63539,3.656
2024-12-13 04:00:00,Manchester Piccadilly,24.29765,21.68533,4.198
2024-12-13 05:00:00,Manchester Piccadilly,25.59485,20.75851,4.976
2024-12-13 06:00:00,Manchester Piccadilly,18.75958,27.56541,5.118
2024-12-13 07:00:00,Manchester Piccadilly,11.22581,35.97251,5.542
2024-12-13 08:00:00,Manchester Piccadilly,5.53807,51.26175,6.368
2024-12-13 09:00:00,Manchester Piccadilly,3.69205,69.37541,7.571
2024-12-13 10:00:00,Manchester Piccadilly,6.6357,70.75388,9.222
2024-12-13 11:00:00,Manchester Piccadilly,7.68345,71.59791,11.462
2024-12-13 12:00:00,Manchester Piccadilly,32.13077,46.39039,13.561
2024-12-13 13:00:00,Manchester Piccadilly,37.76862,39.56728,10.472
2024-12-13 14:00:00,Manchester Piccadilly,27.98969,50.1354,13.231
2024-12-13 15:00:00,Manchester Piccadilly,28.73808,42.6094,15.142
2024-12-13 16:00:00,Manchester Piccadilly,15.46668,57.05483,14.269
2024-12-13 17:00:00,Manchester Piccadilly,12.82237,60.24988,13.939
2024-12-13 18:00:00,Manchester Piccadilly,17.81162,57.30429,11.84
2024-12-13 19:00:00,Manchester Piccadilly,9.13033,66.802,13.467
2024-12-13 20:00:00,Manchester Piccadilly,2.19527,72.66811,20.165
2024-12-13 21:00:00,Manchester Piccadilly,2.49463,67.55372,21.533
2024-12-13 22:00:00,Manchester Piccadilly,22.10238,37.26109,17.17
2024-12-13 23:00:00,Manchester Piccadilly,20.70539,36.01934,17.264
2024-12-14 00:00:00,Manchester Piccadilly,16.51442,39.11118,17.925
2024-12-14 01:00:00,Manchester Piccadilly,19.22524,35.98255,15.849
2024-12-14 02:00:00,Manchester Piccadilly,18.89263,35.70523,13.868
2024-12-14 03:00:00,Manchester Piccadilly,20.15657,33.07229,12.241
2024-12-14 04:00:00,Manchester Piccadilly,22.6512,29.1531,9.576
2024-12-14 05:00:00,Manchester Piccadilly,31.18281,20.38004,5.967
2024-12-14 06:00:00,Manchester Piccadilly,40.71228,16.19935,2.925
2024-12-14 07:00:00,Manchester Piccadilly,40.41293,17.69756,3.113
2024-12-14 08:00:00,Manchester Piccadilly,32.52991,26.26738,4.104
2024-12-14 09:00:00,Manchester Piccadilly,30.18496,35.14161,3.962
2024-12-14 10:00:00,Manchester Piccadilly,30.98324,37.47049,5.259
2024-12-14 11:00:00,Manchester Piccadilly,30.23486,42.94314,6.675
2024-12-14 12:00:00,Manchester Piccadilly,29.9355,43.11254,10.731
2024-12-14 13:00:00,Manchester Piccadilly,46.40003,24.31243,8.892
2024-12-14 14:00:00,Manchester Piccadilly,43.80562,27.20269,9.906
2024-12-14 15:00:00,Manchester Piccadilly,44.6039,28.07671,9.788
2024-12-14 16:00:00,Manchester Piccadilly,41.95959,31.22372,11.297
2024-12-14 17:00:00,Manchester Piccadilly,37.07013,34.31483,9.316
2024-12-14 18:00:00,Manchester Piccadilly,37.9183,33.90188,11.25
2024-12-14 19:00:00,Manchester Piccadilly,33.87701,35.65381,22.217
2024-12-14 20:00:00,Manchester Piccadilly,30.08518,38.95659,13.514
2024-12-14 21:00:00,Manchester Piccadilly,27.14152,38.9594,11.014
2024-12-14 22:00:00,Manchester Piccadilly,34.82497,28.9557,6.958
2024-12-14 23:00:00,Manchester Piccadilly,25.19571,32.46302,7.689
2024-12-15 00:00:00,Manchester Piccadilly,22.20216,31.95299,5.778
2024-12-15 01:00:00,Manchester Piccadilly,16.76388,33.56216,5.778
2024-12-15 02:00:00,Manchester Piccadilly,15.89908,37.22155,8.42
2024-12-15 03:00:00,Manchester Piccadilly,41.80991,13.64203,5.684
2024-12-15 04:00:00,Manchester Piccadilly,42.40863,12.81472,7.689
2024-12-15 05:00:00,Manchester Piccadilly,43.40648,10.43756,6.887
2024-12-15 06:00:00,Manchester Piccadilly,47.59745,8.73446,4.104
2024-12-15 07:00:00,Manchester Piccadilly,48.5454,7.90631,4.575
2024-12-15 08:00:00,Manchester Piccadilly,49.04433,8.21595,4.198
2024-12-15 09:00:00,Manchester Piccadilly,48.44562,9.40495,4.41
2024-12-15 10:00:00,Manchester Piccadilly,45.85121,12.87015,3.774
2024-12-15 11:00:00,Manchester Piccadilly,46.30024,13.7044,3.844
2024-12-15 12:00:00,Manchester Piccadilly,46.79917,13.74805,4.764
2024-12-15 13:00:00,Manchester Piccadilly,44.90325,18.14047,8.042
2024-12-15 14:00:00,Manchester Piccadilly,43.80562,19.48187,5.0
2024-12-15 15:00:00,Manchester Piccadilly,43.2568,20.30622,7.594
2024-12-15 16:00:00,Manchester Piccadilly,35.57335,25.93845,6.156
2024-12-15 17:00:00,Manchester Piccadilly,27.19141,34.21108,8.113
2024-12-15 18:00:00,Manchester Piccadilly,17.71184,40.00076,10.094
2024-12-15 19:00:00,Manchester Piccadilly,19.90711,39.50287,11.038
2024-12-15 20:00:00,Manchester Piccadilly,30.73378,26.82708,7.335
2024-12-15 21:00:00,Manchester Piccadilly,27.64045,27.18056,8.844
2024-12-15 22:00:00,Manchester Piccadilly,38.96604,17.41392,6.816
2024-12-15 23:00:00,Manchester Piccadilly,40.36303,17.05095,7.453
2024-12-16 00:00:00,Manchester Piccadilly,50.29164,11.5745,4.151
2024-12-16 01:00:00,Manchester Piccadilly,55.34741,9.45229,3.42
2024-12-16 02:00:00,Manchester Piccadilly,52.22082,10.55557,1.934
2024-12-16 03:00:00,Manchester Piccadilly,51.28949,11.64414,2.052
2024-12-16 04:00:00,Manchester Piccadilly,64.16176,6.88194,1.486
2024-12-16 05:00:00,Manchester Piccadilly,52.98584,12.05377,1.486
2024-12-16 06:00:00,Manchester Piccadilly,52.18756,14.84973,1.392
