The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 25/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,,,,,"Edinburgh St Leonards",,,,,,"Leeds Centre",,,,,,"London Marylebone Road",,,,,,"Manchester Piccadilly",,,,,
Latitude,,52.476145,,,,,,55.945589,,,,,,53.803780,,,,,,51.522530,,,,,,53.481520,,,,,,
Longitude,,-1.874978,,,,,,-3.182186,,,,,,-1.546472,,,,,,-0.154611,,,,,,-2.237881,,,,,,
Site Type,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,,,Urban Traffic,,,,,,Urban Background,,,,,,
Zone,,West Midlands,,,,,,Central Scotland,,,,,,Yorkshire & Humberside,,,,,,Greater London,,,,,,North West & Merseyside,,,,,,
Agglomeration,,West Midlands Urban Area,,,,,,Edinburgh Urban Area,,,,,,West Yorkshire Urban Area,,,,,,Greater London Urban Area,,,,,,Greater Manchester Urban Area,,,,,,
Local Authority,,"Birmingham",,,,,,"Edinburgh",,,,,,"Leeds",,,,,,"Westminster",,,,,,"Manchester",,,,,,
Date,Time,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-07-16,15:00:00,76.73467,V ugm-3,26.45707,V ugm-3,5.519,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),47.69723,V ugm-3,28.01293,V ugm-3,4.859,V ugm-3 (Ref.eq),35.52346,V ugm-3,47.23875,V ugm-3,88,V ugm-3 (BAM),46.49981,V ugm-3,13.33549,V ugm-3,7.241,V ugm-3 (Ref.eq)
2024-07-16,16:00:00,62.81466,V ugm-3,24.7239,V ugm-3,4.623,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),37.76862,V ugm-3,32.26698,V ugm-3,5.047,V ugm-3 (Ref.eq),43.70583,V ugm-3,26.01,V ugm-3,7,V ugm-3 (BAM),42.40863,V ugm-3,13.3907,V ugm-3,9.481,V ugm-3 (Ref.eq)
2024-07-16,17:00:00,60.12046,V ugm-3,19.68303,V ugm-3,5.967,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),51.38928,V ugm-3,19.41114,V ugm-3,5.495,V ugm-3 (Ref.eq),45.30239,V ugm-3,30.40875,V ugm-3,11,V ugm-3 (BAM),41.66024,V ugm-3,12.10211,V ugm-3,10.637,V ugm-3 (Ref.eq)
2024-07-16,18:00:00,56.27874,V ugm-3,16.77008,V ugm-3,5.165,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),46.79917,V ugm-3,17.09646,V ugm-3,6.321,V ugm-3 (Ref.eq),42.50841,V ugm-3,35.5725,V ugm-3,10,V ugm-3 (BAM),44.554,V ugm-3,13.61462,V ugm-3,7.759,V ugm-3 (Ref.eq)
2024-07-16,19:00:00,50.64089,V ugm-3,25.80793,V ugm-3,5.142,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),44.65379,V ugm-3,16.59371,V ugm-3,6.109,V ugm-3 (Ref.eq),28.73808,V ugm-3,58.14,V ugm-3,11,V ugm-3 (BAM),48.09637,V ugm-3,12.60595,V ugm-3,6.91,V ugm-3 (Ref.eq)
2024-07-16,20:00:00,46.99874,V ugm-3,23.19097,V ugm-3,5.778,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),47.54755,V ugm-3,17.32917,V ugm-3,6.014,V ugm-3 (Ref.eq),31.73163,V ugm-3,51.82875,V ugm-3,19,V ugm-3 (BAM),49.39358,V ugm-3,11.42891,V ugm-3,7.052,V ugm-3 (Ref.eq)
2024-07-16,21:00:00,44.05508,V ugm-3,21.48247,V ugm-3,6.486,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),48.04648,V ugm-3,17.85411,V ugm-3,4.976,V ugm-3 (Ref.eq),28.93765,V ugm-3,49.91625,V ugm-3,13,V ugm-3 (BAM),47.29809,V ugm-3,12.3247,V ugm-3,6.557,V ugm-3 (Ref.eq)
2024-07-16,22:00:00,42.10927,V ugm-3,25.2308,V ugm-3,7.099,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),50.89035,V ugm-3,15.07876,V ugm-3,3.797,V ugm-3 (Ref.eq),15.56646,V ugm-3,59.86125,V ugm-3,13,V ugm-3 (BAM),42.95744,V ugm-3,14.56544,V ugm-3,6.061,V ugm-3 (Ref.eq)
2024-07-16,23:00:00,40.41293,V ugm-3,24.83038,V ugm-3,7.241,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),51.28949,V ugm-3,15.42693,V ugm-3,3.42,V ugm-3 (Ref.eq),10.97635,V ugm-3,64.83375,V ugm-3,15,V ugm-3 (BAM),33.32819,V ugm-3,19.32702,V ugm-3,7.594,V ugm-3 (Ref.eq)
2024-07-16,24:00:00,36.07228,V ugm-3,27.3581,V ugm-3,7.642,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),50.69078,V ugm-3,8.68825,V ugm-3,3.208,V ugm-3 (Ref.eq),29.73593,V ugm-3,32.32125,V ugm-3,8,V ugm-3 (BAM),32.5798,V ugm-3,16.41318,V ugm-3,7.146,V ugm-3 (Ref.eq)
2024-07-17,01:00:00,29.40331,V ugm-3,28.94353,V ugm-3,7.783,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),50.29164,V ugm-3,12.30495,V ugm-3,3.514,V ugm-3 (Ref.eq),39.11572,V ugm-3,11.28375,V ugm-3,7,V ugm-3 (BAM),28.20589,V ugm-3,18.34818,V ugm-3,8.231,V ugm-3 (Ref.eq)
2024-07-17,02:00:00,23.21664,V ugm-3,19.84618,V ugm-3,8.349,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),48.22942,V ugm-3,7.32782,V ugm-3,3.915,V ugm-3 (Ref.eq),27.74023,V ugm-3,18.7425,V ugm-3,10,V ugm-3 (BAM),20.15657,V ugm-3,23.14235,V ugm-3,8.656,V ugm-3 (Ref.eq)
2024-07-17,03:00:00,23.89851,V ugm-3,27.54749,V ugm-3,8.467,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),48.04648,V ugm-3,5.161,V ugm-3,3.703,V ugm-3 (Ref.eq),16.16517,V ugm-3,26.775,V ugm-3,11,V ugm-3 (BAM),14.16947,V ugm-3,24.54652,V ugm-3,8.42,V ugm-3 (Ref.eq)
2024-07-17,04:00:00,13.72044,V ugm-3,43.1022,V ugm-3,8.656,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),44.95314,V ugm-3,5.68822,V ugm-3,4.127,V ugm-3 (Ref.eq),14.96775,V ugm-3,26.58375,V ugm-3,12,V ugm-3 (BAM),15.56646,V ugm-3,21.85033,V ugm-3,8.75,V ugm-3 (Ref.eq)
2024-07-17,05:00:00,3.64215,V ugm-3,40.85902,V ugm-3,8.939,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),42.10927,V ugm-3,7.54841,V ugm-3,5.637,V ugm-3 (Ref.eq),11.37549,V ugm-3,32.895,V ugm-3,12,V ugm-3 (BAM),9.08044,V ugm-3,30.0006,V ugm-3,9.316,V ugm-3 (Ref.eq)
2024-07-17,06:00:00,5.38839,V ugm-3,36.85513,V ugm-3,9.292,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),35.22411,V ugm-3,13.3009,V ugm-3,6.627,V ugm-3 (Ref.eq),10.37764,V ugm-3,32.5125,V ugm-3,7,V ugm-3 (BAM),7.38409,V ugm-3,33.09453,V ugm-3,9.623,V ugm-3 (Ref.eq)
2024-07-17,07:00:00,15.76603,V ugm-3,48.09312,V ugm-3,9.929,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),32.38023,V ugm-3,19.39723,V ugm-3,7.571,V ugm-3 (Ref.eq),8.78108,V ugm-3,46.2825,V ugm-3,12,V ugm-3 (BAM),8.13248,V ugm-3,39.39499,V ugm-3,10.236,V ugm-3 (Ref.eq)
2024-07-17,08:00:00,30.18496,V ugm-3,39.96898,V ugm-3,8.491,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),41.16131,V ugm-3,19.86963,V ugm-3,7.264,V ugm-3 (Ref.eq),14.56861,V ugm-3,39.78,V ugm-3,18,V ugm-3 (BAM),12.27356,V ugm-3,39.28511,V ugm-3,9.481,V ugm-3 (Ref.eq)
2024-07-17,09:00:00,38.36733,V ugm-3,33.42717,V ugm-3,6.604,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),48.64519,V ugm-3,17.32576,V ugm-3,5.401,V ugm-3 (Ref.eq),24.94625,V ugm-3,35.19,V ugm-3,10,V ugm-3 (BAM),31.53206,V ugm-3,25.67857,V ugm-3,8.679,V ugm-3 (Ref.eq)
2024-07-17,10:00:00,43.65594,V ugm-3,31.06239,V ugm-3,5.991,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),51.53895,V ugm-3,15.6903,V ugm-3,4.741,V ugm-3 (Ref.eq),20.15657,V ugm-3,50.1075,V ugm-3,11,V ugm-3 (BAM),37.56905,V ugm-3,16.06911,V ugm-3,9.552,V ugm-3 (Ref.eq)
2024-07-17,11:00:00,49.04433,V ugm-3,26.85078,V ugm-3,6.321,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),54.43272,V ugm-3,11.98636,V ugm-3,4.34,V ugm-3 (Ref.eq),26.54281,V ugm-3,41.31,V ugm-3,16,V ugm-3 (BAM),46.5497,V ugm-3,13.87797,V ugm-3,7.17,V ugm-3 (Ref.eq)
2024-07-17,12:00:00,53.73422,V ugm-3,26.10022,V ugm-3,6.085,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),53.48476,V ugm-3,15.05695,V ugm-3,4.222,V ugm-3 (Ref.eq),23.34969,V ugm-3,57.56625,V ugm-3,14,V ugm-3 (BAM),53.83401,V ugm-3,13.20323,V ugm-3,6.84,V ugm-3 (Ref.eq)
2024-07-17,13:00:00,50.29164,V ugm-3,43.50973,V ugm-3,5.613,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),59.47186,V ugm-3,15.20744,V ugm-3,4.953,V ugm-3 (Ref.eq),19.957,V ugm-3,No data,V ugm-3,No data,V ugm-3 (BAM),55.08132,V ugm-3,No data,V ugm-3,9.646,V ugm-3 (Ref.eq)
2024-07-17,14:00:00,51.78842,V ugm-3,34.34671,V ugm-3,5.566,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),59.42197,V ugm-3,19.47896,V ugm-3,4.953,V ugm-3 (Ref.eq),23.54926,V ugm-3,63.495,V ugm-3,12,V ugm-3 (BAM),61.11831,V ugm-3,No data,V ugm-3,6.745,V ugm-3 (Ref.eq)
2024-07-17,15:00:00,58.12476,V ugm-3,32.63127,V ugm-3,4.175,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),60.32003,V ugm-3,19.30405,V ugm-3,5.425,V ugm-3 (Ref.eq),34.92475,V ugm-3,100.78875,V ugm-3,11,V ugm-3 (BAM),54.63229,V ugm-3,No data,V ugm-3,6.132,V ugm-3 (Ref.eq)
2024-07-17,16:00:00,55.13121,V ugm-3,40.47161,V ugm-3,3.915,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),69.05122,V ugm-3,14.5422,V ugm-3,5.118,V ugm-3 (Ref.eq),44.50411,V ugm-3,65.79,V ugm-3,8,V ugm-3 (BAM),53.93379,V ugm-3,No data,V ugm-3,5.259,V ugm-3 (Ref.eq)
2024-07-17,17:00:00,58.5239,V ugm-3,39.28118,V ugm-3,4.859,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),71.8452,V ugm-3,17.93171,V ugm-3,5.542,V ugm-3 (Ref.eq),47.8968,V ugm-3,43.2225,V ugm-3,11,V ugm-3 (BAM),51.53895,V ugm-3,No data,V ugm-3,7.359,V ugm-3 (Ref.eq)
2024-07-17,18:00:00,45.80132,V ugm-3,56.4449,V ugm-3,6.769,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),70.19875,V ugm-3,23.25765,V ugm-3,6.792,V ugm-3 (Ref.eq),45.50196,V ugm-3,45.5175,V ugm-3,15,V ugm-3 (BAM),49.09422,V ugm-3,No data,V ugm-3,8.915,V ugm-3 (Ref.eq)
2024-07-17,19:00:00,46.5497,V ugm-3,51.05193,V ugm-3,6.038,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),67.80391,V ugm-3,21.89577,V ugm-3,6.745,V ugm-3 (Ref.eq),38.11787,V ugm-3,48.195,V ugm-3,11,V ugm-3 (BAM),47.54755,V ugm-3,No data,V ugm-3,5.401,V ugm-3 (Ref.eq)
2024-07-17,20:00:00,43.2568,V ugm-3,54.61907,V ugm-3,6.887,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),48.79487,V ugm-3,28.34789,V ugm-3,6.769,V ugm-3 (Ref.eq),42.70798,V ugm-3,35.955,V ugm-3,12,V ugm-3 (BAM),41.01164,V ugm-3,No data,V ugm-3,6.439,V ugm-3 (Ref.eq)
2024-07-17,21:00:00,20.85507,V ugm-3,69.15242,V ugm-3,10.778,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),31.2826,V ugm-3,41.22174,V ugm-3,8.75,V ugm-3 (Ref.eq),38.91615,V ugm-3,32.5125,V ugm-3,15,V ugm-3 (BAM),38.11787,V ugm-3,No data,V ugm-3,7.618,V ugm-3 (Ref.eq)
2024-07-17,22:00:00,22.85077,V ugm-3,57.66576,V ugm-3,10.448,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),13.12173,V ugm-3,55.82822,V ugm-3,10.542,V ugm-3 (Ref.eq),35.32389,V ugm-3,45.70875,V ugm-3,13,V ugm-3 (BAM),32.38023,V ugm-3,No data,V ugm-3,9.576,V ugm-3 (Ref.eq)
2024-07-17,23:00:00,26.29335,V ugm-3,52.07752,V ugm-3,13.326,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),14.06969,V ugm-3,52.92656,V ugm-3,11.344,V ugm-3 (Ref.eq),26.54281,V ugm-3,43.03125,V ugm-3,13,V ugm-3 (BAM),31.33249,V ugm-3,No data,V ugm-3,8.019,V ugm-3 (Ref.eq)
2024-07-17,24:00:00,31.58195,V ugm-3,38.56892,V ugm-3,6.745,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),5.88732,V ugm-3,61.43073,V ugm-3,13.892,V ugm-3 (Ref.eq),23.34969,V ugm-3,39.78,V ugm-3,13,V ugm-3 (BAM),29.58625,V ugm-3,No data,V ugm-3,7.123,V ugm-3 (Ref.eq)
2024-07-18,01:00:00,39.51486,V ugm-3,25.6019,V ugm-3,6.132,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),12.04072,V ugm-3,51.46041,V ugm-3,13.42,V ugm-3 (Ref.eq),25.54496,V ugm-3,37.1025,V ugm-3,5,V ugm-3 (BAM),18.62653,V ugm-3,No data,V ugm-3,7.146,V ugm-3 (Ref.eq)
2024-07-18,02:00:00,38.71658,V ugm-3,21.21749,V ugm-3,5.991,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),21.88618,V ugm-3,40.26616,V ugm-3,11.816,V ugm-3 (Ref.eq),22.95055,V ugm-3,32.70375,V ugm-3,15,V ugm-3 (BAM),28.20589,V ugm-3,No data,V ugm-3,6.722,V ugm-3 (Ref.eq)
2024-07-18,03:00:00,33.82712,V ugm-3,22.63004,V ugm-3,6.769,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),20.55571,V ugm-3,32.35412,V ugm-3,12.217,V ugm-3 (Ref.eq),34.52561,V ugm-3,25.05375,V ugm-3,10,V ugm-3 (BAM),21.00474,V ugm-3,No data,V ugm-3,6.604,V ugm-3 (Ref.eq)
2024-07-18,04:00:00,30.5841,V ugm-3,25.82797,V ugm-3,6.392,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),8.03269,V ugm-3,39.93454,V ugm-3,12.076,V ugm-3 (Ref.eq),36.52131,V ugm-3,27.73125,V ugm-3,6,V ugm-3 (BAM),10.57721,V ugm-3,No data,V ugm-3,6.557,V ugm-3 (Ref.eq)
2024-07-18,05:00:00,14.41893,V ugm-3,40.22299,V ugm-3,7.359,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),4.6899,V ugm-3,40.76176,V ugm-3,11.297,V ugm-3 (Ref.eq),32.72948,V ugm-3,31.17375,V ugm-3,18,V ugm-3 (BAM),8.43183,V ugm-3,No data,V ugm-3,6.58,V ugm-3 (Ref.eq)
2024-07-18,06:00:00,18.95915,V ugm-3,38.16189,V ugm-3,7.5,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),4.73979,V ugm-3,37.79878,V ugm-3,11.934,V ugm-3 (Ref.eq),26.34324,V ugm-3,41.11875,V ugm-3,21,V ugm-3 (BAM),12.02409,V ugm-3,No data,V ugm-3,7.689,V ugm-3 (Ref.eq)
2024-07-18,07:00:00,25.14582,V ugm-3,45.87522,V ugm-3,9.151,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),5.93721,V ugm-3,53.12213,V ugm-3,19.057,V ugm-3 (Ref.eq),12.97205,V ugm-3,61.965,V ugm-3,13,V ugm-3 (BAM),14.86797,V ugm-3,No data,V ugm-3,8.797,V ugm-3 (Ref.eq)
2024-07-18,08:00:00,35.37378,V ugm-3,33.17722,V ugm-3,8.019,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),15.56646,V ugm-3,46.47858,V ugm-3,14.882,V ugm-3 (Ref.eq),19.957,V ugm-3,53.35875,V ugm-3,12,V ugm-3 (BAM),20.70539,V ugm-3,No data,V ugm-3,8.679,V ugm-3 (Ref.eq)
2024-07-18,09:00:00,No data,V ugm-3,No data,V ugm-3,7.524,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),37.81852,V ugm-3,29.79568,V ugm-3,11.415,V ugm-3 (Ref.eq),19.75743,V ugm-3,53.74125,V ugm-3,16,V ugm-3 (BAM),36.72088,V ugm-3,No data,V ugm-3,7.783,V ugm-3 (Ref.eq)
2024-07-18,10:00:00,35.97249,V ugm-3,28.75263,V ugm-3,5.943,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),52.63659,V ugm-3,18.19651,V ugm-3,7.123,V ugm-3 (Ref.eq),28.33894,V ugm-3,49.725,V ugm-3,13,V ugm-3 (BAM),45.55185,V ugm-3,No data,V ugm-3,7.311,V ugm-3 (Ref.eq)
2024-07-18,11:00:00,43.00734,V ugm-3,31.62055,V ugm-3,5.66,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),61.2181,V ugm-3,15.63744,V ugm-3,5.472,V ugm-3 (Ref.eq),27.14152,V ugm-3,58.905,V ugm-3,18,V ugm-3 (BAM),49.04433,V ugm-3,No data,V ugm-3,7.076,V ugm-3 (Ref.eq)
2024-07-18,12:00:00,49.34368,V ugm-3,28.6228,V ugm-3,6.462,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),68.15316,V ugm-3,13.1978,V ugm-3,5.047,V ugm-3 (Ref.eq),41.51056,V ugm-3,88.74,V ugm-3,17,V ugm-3 (BAM),53.98369,V ugm-3,No data,V ugm-3,7.524,V ugm-3 (Ref.eq)
2024-07-18,13:00:00,54.5325,V ugm-3,26.54139,V ugm-3,7.005,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),76.73467,V ugm-3,9.43538,V ugm-3,3.939,V ugm-3 (Ref.eq),43.9054,V ugm-3,70.57125,V ugm-3,13,V ugm-3 (BAM),61.76692,V ugm-3,No data,V ugm-3,6.392,V ugm-3 (Ref.eq)
2024-07-18,14:00:00,57.82541,V ugm-3,29.28203,V ugm-3,7.736,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),80.82585,V ugm-3,11.77003,V ugm-3,3.962,V ugm-3 (Ref.eq),40.11357,V ugm-3,63.1125,V ugm-3,13,V ugm-3 (BAM),63.26369,V ugm-3,No data,V ugm-3,5.943,V ugm-3 (Ref.eq)
2024-07-18,15:00:00,63.31358,V ugm-3,26.63039,V ugm-3,7.052,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),86.56349,V ugm-3,9.58361,V ugm-3,3.892,V ugm-3 (Ref.eq),35.12432,V ugm-3,63.30375,V ugm-3,9,V ugm-3 (BAM),61.71702,V ugm-3,No data,V ugm-3,5.778,V ugm-3 (Ref.eq)
2024-07-18,16:00:00,67.75402,V ugm-3,29.36066,V ugm-3,5.802,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),82.07316,V ugm-3,12.31148,V ugm-3,3.962,V ugm-3 (Ref.eq),45.50196,V ugm-3,58.14,V ugm-3,7,V ugm-3 (BAM),60.36993,V ugm-3,No data,V ugm-3,6.085,V ugm-3 (Ref.eq)
2024-07-18,17:00:00,68.45251,V ugm-3,35.11176,V ugm-3,5.684,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),74.78886,V ugm-3,18.38229,V ugm-3,4.08,V ugm-3 (Ref.eq),44.90325,V ugm-3,52.59375,V ugm-3,8,V ugm-3 (BAM),54.48261,V ugm-3,No data,V ugm-3,7.759,V ugm-3 (Ref.eq)
2024-07-18,18:00:00,63.51315,V ugm-3,39.76518,V ugm-3,5.59,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),70.89724,V ugm-3,16.76358,V ugm-3,4.481,V ugm-3 (Ref.eq),47.49766,V ugm-3,46.47375,V ugm-3,12,V ugm-3 (BAM),55.68003,V ugm-3,No data,V ugm-3,7.052,V ugm-3 (Ref.eq)
2024-07-18,19:00:00,59.72132,V ugm-3,45.99375,V ugm-3,5.873,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),69.79961,V ugm-3,17.39664,V ugm-3,4.882,V ugm-3 (Ref.eq),42.30884,V ugm-3,55.08,V ugm-3,9,V ugm-3 (BAM),51.53895,V ugm-3,No data,V ugm-3,6.226,V ugm-3 (Ref.eq)
2024-07-18,20:00:00,42.90755,V ugm-3,60.36233,V ugm-3,6.557,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),69.8495,V ugm-3,16.16446,V ugm-3,5.66,V ugm-3 (Ref.eq),41.11142,V ugm-3,51.06375,V ugm-3,11,V ugm-3 (BAM),44.10497,V ugm-3,No data,V ugm-3,6.651,V ugm-3 (Ref.eq)
2024-07-18,21:00:00,30.5841,V ugm-3,62.10503,V ugm-3,6.58,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),55.03143,V ugm-3,22.37424,V ugm-3,6.392,V ugm-3 (Ref.eq),34.52561,V ugm-3,50.1075,V ugm-3,11,V ugm-3 (BAM),46.99874,V ugm-3,No data,V ugm-3,6.84,V ugm-3 (Ref.eq)
2024-07-18,22:00:00,4.34065,V ugm-3,86.6253,V ugm-3,11.84,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),41.85981,V ugm-3,29.6067,V ugm-3,7.476,V ugm-3 (Ref.eq),33.72733,V ugm-3,60.62625,V ugm-3,11,V ugm-3 (BAM),44.85336,V ugm-3,No data,V ugm-3,6.722,V ugm-3 (Ref.eq)
2024-07-18,23:00:00,10.57721,V ugm-3,72.93629,V ugm-3,15.92,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),51.73852,V ugm-3,16.464,V ugm-3,21.038,V ugm-3 (Ref.eq),46.89895,V ugm-3,45.135,V ugm-3,17,V ugm-3 (BAM),7.73334,V ugm-3,No data,V ugm-3,8.396,V ugm-3 (Ref.eq)
2024-07-18,24:00:00,12.42323,V ugm-3,66.12614,V ugm-3,12.547,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),46.10067,V ugm-3,20.09928,V ugm-3,7.571,V ugm-3 (Ref.eq),53.28519,V ugm-3,32.895,V ugm-3,9,V ugm-3 (BAM),5.73764,V ugm-3,No data,V ugm-3,9.198,V ugm-3 (Ref.eq)
2024-07-19,01:00:00,22.8175,V ugm-3,42.32501,V ugm-3,10.778,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (Ref.eq),31.19944,V ugm-3,33.3265,V ugm-3,7.642,V ugm-3 (Ref.eq),48.29594,V ugm-3,40.35375,V ugm-3,11,V ugm-3 (BAM),5.32187,V ugm-3,No data,V ugm-3,8.585,V ugm-3 (Ref.eq)
